Area;Perimeter;MajorAxisLength;MinorAxisLength;AspectRation;Eccentricity;ConvexArea;EquivDiameter;Extent;Solidity;roundness;Compactness;ShapeFactor1;ShapeFactor2;ShapeFactor3;ShapeFactor4;Class
55135;901067;3.51E+16;2.02E+16;1.74E+15;8.18E+15;55733;2.65E+15;6.56E+15;9.89E+15;8.53E+15;7.55E+15;6.36E+15;1.28E+16;5.70E+15;9.92E+15;SIRA
55150;893011;3.46E+16;2.03E+16;1.70E+16;8.09E+15;55724;2.65E+16;8.01E+15;9.90E+14;8.69E+15;7.65E+15;6.28E+15;1.33E+15;5.85E+15;9.96E+15;SIRA
55155;8.87E+15;3.33E+16;2.13E+15;1.56E+16;7.69E+15;56088;2.65E+15;7.19E+15;9.83E+15;8.81E+15;;6.03E+14;1.50E+16;6.34E+15;9.91E+14;SIRA
55314;89653;3.44E+16;2.06E+15;1.67E+15;8.00E+15;56015;2.65E+16;7.03E+15;9.87E+14;8.65E+14;7.72E+15;6.21E+15;1.36E+15;5.97E+15;9.95E+15;SIRA
55424;88265;3.42E+15;2.07E+16;1.65E+16;7.95E+15;55894;2.66E+15;7.85E+15;9.92E+15;8.94E+15;7.78E+15;6.16E+15;1.39E+16;6.05E+15;9.97E+15;SIRA
55427;879739;3.32E+16;2.13E+15;1.56E+16;7.66E+15;55953;;8.15E+15;9.91E+15;;8.00E+15;5.99E+15;1.51E+16;6.40E+15;9.97E+15;SIRA
55434;8.88E+15;3.37E+15;2.10E+16;1.60E+15;7.81E+15;55924;2.66E+16;7.05E+15;9.91E+14;8.83E+15;7.89E+15;6.07E+15;1.45E+16;6.23E+15;9.97E+15;SIRA
55501;8.81E+15;3.30E+16;2.15E+16;1.53E+16;7.58E+15;56118;2.66E+16;8.09E+15;9.89E+14;8.99E+15;8.05E+15;5.95E+15;1.54E+16;6.48E+15;9.94E+14;SIRA
55513;904513;3.48E+15;2.03E+15;1.71E+16;8.12E+15;56040;2.66E+16;6.69E+15;9.91E+15;8.53E+15;;6.27E+16;1.31E+16;5.83E+15;9.97E+15;SIRA
55517;895616;3.41E+16;2.08E+16;1.63E+15;7.91E+15;56259;2.66E+16;6.77E+15;9.87E+15;8.70E+14;7.80E+15;6.14E+15;1.40E+16;6.09E+15;9.95E+15;SIRA
55530;8.92E+15;3.33E+15;2.14E+16;1.56E+15;7.67E+15;56421;2.66E+15;6.95E+15;9.84E+15;8.77E+15;;6.00E+15;1.50E+16;6.36E+15;9.92E+15;SIRA
55563;873756;3.16E+14;2.25E+16;1.41E+15;7.03E+15;56100;2.66E+15;7.11E+15;9.90E+15;9.15E+14;8.42E+15;5.69E+15;1.76E+16;7.09E+15;9.96E+15;SIRA
55627;89342;3.45E+16;2.06E+16;1.67E+16;8.01E+15;56187;2.66E+16;7.83E+15;9.90E+15;8.76E+15;7.72E+15;6.20E+15;1.36E+16;5.96E+15;9.96E+15;SIRA
55696;9.01E+15;3.51E+14;2.03E+15;1.73E+16;8.15E+15;56318;2.66E+16;8.24E+15;9.89E+15;8.62E+15;7.59E+15;6.30E+15;1.29E+16;5.76E+15;9.93E+15;SIRA
55808;898251;3.32E+15;2.15E+15;1.55E+16;7.63E+14;56592;2.67E+15;6.97E+14;9.86E+15;8.69E+15;8.02E+15;5.96E+15;1.52E+16;6.43E+15;9.95E+15;SIRA
55820;894312;3.44E+15;2.07E+16;1.66E+15;7.99E+15;56387;2.67E+15;7.45E+15;9.90E+15;8.77E+15;;6.17E+15;1.37E+16;5.99E+15;9.96E+14;SIRA
55885;883311;3.36E+15;2.13E+15;1.58E+16;7.73E+14;56476;2.67E+15;8.01E+15;9.90E+15;9.00E+15;7.93E+15;6.02E+15;1.47E+15;6.30E+14;9.93E+15;SIRA
55890;928849;3.54E+16;2.03E+15;1.74E+15;8.19E+14;56877;2.67E+15;7.16E+14;9.83E+15;8.14E+15;7.54E+15;6.33E+15;1.26E+16;5.69E+13;9.91E+15;SIRA
56048;9.23E+15;3.62E+15;1.98E+16;1.83E+16;8.37E+15;56744;2.67E+16;6.72E+15;9.88E+15;8.27E+15;7.39E+15;6.45E+15;1.18E+16;5.45E+15;9.96E+15;SIRA
56074;9.38E+15;3.56E+15;2.02E+15;1.76E+16;8.23E+15;56916;2.67E+15;6.53E+15;9.85E+15;8.01E+15;7.51E+15;6.34E+15;1.25E+15;5.64E+15;9.94E+14;SIRA
56131;895196;3.52E+16;2.03E+16;1.73E+16;8.17E+15;56543;2.67E+16;7.85E+15;9.93E+15;8.80E+15;;6.27E+15;1.29E+16;5.76E+15;9.98E+15;SIRA
56214;8.99E+15;3.48E+15;2.07E+15;1.68E+16;8.04E+15;56742;2.68E+15;7.17E+14;9.91E+14;8.74E+15;7.69E+15;6.19E+15;1.34E+16;5.92E+15;9.96E+15;SIRA
56333;904166;3.50E+15;2.05E+16;1.71E+16;8.10E+15;56971;2.68E+15;6.90E+15;9.89E+15;8.66E+14;;6.22E+15;1.31E+16;5.84E+15;9.96E+15;SIRA
56346;92006;3.69E+16;1.95E+16;1.89E+16;8.49E+15;56942;2.68E+15;6.70E+15;9.90E+14;8.36E+15;7.25E+15;6.55E+14;1.12E+16;5.26E+14;9.95E+15;SIRA
56642;921327;3.52E+16;2.07E+15;1.70E+16;8.09E+15;57583;2.69E+14;6.42E+15;9.84E+15;8.39E+15;;6.22E+15;1.29E+16;5.81E+15;9.88E+15;SIRA
56985;924718;3.67E+16;1.99E+16;1.84E+16;8.40E+15;57768;2.69E+15;6.58E+15;9.86E+15;8.37E+15;;6.45E+15;1.15E+16;5.38E+14;9.90E+15;SIRA
57000;9.06E+15;3.49E+15;2.09E+16;1.67E+16;8.01E+15;57581;2.69E+15;7.66E+15;9.90E+15;8.73E+14;7.72E+15;6.12E+15;1.34E+16;5.96E+15;9.95E+15;SIRA
57209;9.22E+15;3.65E+15;2.00E+16;1.83E+15;8.37E+15;57675;2.70E+14;7.15E+15;9.92E+15;8.46E+15;;6.38E+15;1.17E+16;5.46E+15;9.98E+14;SIRA
57222;9.18E+15;3.59E+16;2.05E+15;1.75E+15;8.21E+14;58490;2.70E+15;7.36E+15;9.78E+15;8.53E+15;;6.28E+15;1.24E+16;5.65E+15;9.89E+15;SIRA
57239;919405;3.56E+15;2.06E+15;1.73E+16;8.15E+15;58301;2.70E+15;6.97E+15;9.82E+15;8.51E+15;7.58E+15;6.22E+15;1.27E+16;5.75E+15;9.93E+15;SIRA
57436;8.97E+15;3.38E+16;2.17E+15;1.56E+16;7.66E+15;57931;2.70E+16;7.79E+15;9.91E+15;8.97E+15;8.00E+15;5.88E+14;1.49E+16;6.41E+15;9.97E+15;SIRA
57644;917251;3.60E+15;2.05E+15;1.76E+16;8.23E+13;58495;2.71E+15;6.77E+15;9.85E+15;8.61E+15;7.52E+15;6.25E+15;1.23E+16;5.65E+15;9.94E+15;SIRA
57790;920668;3.61E+15;2.05E+16;1.76E+16;8.24E+15;58342;2.71E+15;7.36E+15;9.91E+15;8.57E+15;7.51E+15;6.25E+14;1.23E+16;5.65E+15;9.96E+15;SIRA
57944;921449;3.54E+15;2.10E+16;1.68E+15;8.04E+15;59041;2.72E+16;6.86E+15;9.81E+15;8.58E+15;7.68E+15;6.11E+15;1.31E+16;5.89E+15;9.91E+15;SIRA
58063;941882;3.67E+15;2.03E+16;1.81E+16;8.33E+15;58936;2.72E+16;7.35E+15;9.85E+15;8.22E+15;;6.32E+15;1.18E+16;5.50E+14;9.94E+15;SIRA
58074;9.10E+15;3.52E+15;2.10E+15;1.67E+16;8.02E+14;58609;2.72E+15;7.78E+15;9.91E+15;8.81E+15;7.73E+15;6.06E+13;1.33E+16;5.97E+15;9.98E+15;SIRA
59431;9.57E+15;3.90E+15;1.95E+15;2.01E+15;8.67E+15;60276;2.75E+15;6.90E+14;9.86E+15;8.16E+15;7.04E+15;6.57E+15;9.98E+15;4.96E+16;9.96E+15;SIRA
60493;9.31E+15;3.64E+15;2.13E+15;1.71E+15;8.11E+15;61239;2.78E+14;7.92E+15;9.88E+15;8.76E+15;;6.01E+15;1.26E+16;5.82E+13;9.96E+15;SIRA
63612;9.84E+15;4.01E+15;2.04E+16;1.96E+16;8.60E+15;64581;2.85E+15;8.16E+15;9.85E+15;8.25E+15;7.10E+15;6.30E+15;9.87E+15;5.04E+15;9.89E+15;SIRA
20420;524932;1.84E+15;1.42E+16;1.29E+15;6.35E+15;20684;1.61E+16;7.90E+15;9.87E+15;9.31E+15;;8.99E+14;3.30E+16;7.71E+15;9.98E+15;DERMASON
20464;528408;1.91E+16;1.36E+15;1.40E+16;7.01E+15;20772;1.61E+16;7.47E+15;9.85E+15;9.21E+15;8.44E+15;9.35E+15;2.93E+16;7.12E+15;9.99E+15;DERMASON
20548;524736;1.84E+16;1.43E+16;1.29E+16;6.31E+15;20825;1.62E+16;7.60E+15;9.87E+15;9.38E+15;8.79E+15;8.95E+14;3.30E+15;7.73E+15;9.97E+15;DERMASON
20711;525413;1.86E+16;1.42E+16;1.31E+16;6.46E+15;20988;1.62E+15;7.94E+15;9.87E+15;9.43E+15;8.73E+15;8.98E+15;3.21E+15;7.62E+15;9.97E+15;DERMASON
20786;5.35E+15;2.01E+16;1.32E+16;1.52E+16;7.53E+15;21057;1.63E+16;7.89E+14;9.87E+15;9.14E+15;8.10E+15;9.67E+15;2.56E+16;6.56E+14;9.97E+15;DERMASON
20942;5.31E+15;1.91E+15;1.40E+15;1.37E+16;6.83E+15;21191;1.63E+15;7.42E+15;9.88E+15;9.34E+15;8.54E+14;9.13E+15;3.00E+16;7.30E+15;9.99E+15;DERMASON
21101;533701;1.85E+16;1.46E+16;1.27E+16;6.16E+15;21462;1.64E+15;7.46E+15;9.83E+15;9.31E+15;8.84E+15;8.79E+15;3.31E+16;7.82E+14;9.92E+15;DERMASON
21314;5.37E+15;1.94E+15;1.40E+16;1.38E+16;6.92E+15;21587;;7.62E+15;9.87E+15;;8.49E+15;9.10E+15;2.92E+16;7.21E+15;9.99E+15;DERMASON
21348;5.31E+15;1.92E+16;1.42E+16;1.35E+16;6.74E+15;21590;1.65E+15;7.26E+15;9.89E+15;9.52E+15;;8.99E+15;3.02E+15;7.37E+15;9.98E+15;DERMASON
21397;535436;1.93E+15;1.42E+15;1.36E+16;6.77E+15;21731;1.65E+16;7.73E+15;9.85E+15;9.38E+15;8.57E+15;9.00E+13;3.00E+16;7.35E+15;9.99E+15;DERMASON
21405;534918;1.91E+16;1.43E+16;1.34E+16;6.64E+15;21737;1.65E+16;7.24E+15;9.85E+15;9.40E+14;8.63E+13;8.93E+14;3.06E+15;7.45E+15;9.97E+15;DERMASON
21479;543924;1.99E+16;1.38E+16;1.44E+16;7.20E+15;21762;1.65E+16;7.37E+15;9.87E+15;9.12E+15;8.33E+15;9.25E+14;2.74E+15;6.93E+15;9.99E+15;DERMASON
21558;539466;1.97E+15;1.39E+15;1.41E+16;7.07E+15;21808;1.66E+15;7.29E+15;9.89E+14;9.31E+15;8.40E+15;9.15E+13;2.81E+16;7.05E+15;9.98E+15;DERMASON
21570;5.38E+15;1.97E+16;1.40E+16;1.41E+16;7.02E+15;21820;1.66E+15;8.12E+15;9.89E+15;9.35E+14;8.43E+15;9.11E+15;2.84E+16;7.11E+14;9.99E+15;DERMASON
21602;5.58E+15;2.09E+15;1.32E+16;1.58E+16;7.73E+15;21932;1.66E+16;7.45E+15;9.85E+15;8.71E+15;7.95E+15;9.65E+15;2.38E+15;6.33E+15;9.98E+15;DERMASON
21636;545616;1.92E+16;1.44E+16;1.33E+16;6.60E+15;21993;1.66E+15;7.61E+15;9.84E+15;9.13E+14;8.66E+15;8.86E+15;3.07E+16;7.50E+15;9.99E+15;DERMASON
21666;531318;1.87E+15;1.48E+15;1.27E+16;6.15E+15;21877;1.66E+15;8.11E+15;9.90E+15;9.64E+15;8.87E+15;8.64E+15;3.30E+16;7.87E+15;9.98E+14;DERMASON
21706;546187;1.99E+16;1.39E+16;1.44E+16;7.17E+15;22006;1.66E+16;7.91E+15;9.86E+15;9.14E+15;;9.18E+15;2.74E+15;6.96E+15;9.98E+15;DERMASON
21766;5.37E+15;1.89E+15;1.47E+16;1.28E+16;6.28E+15;22078;1.66E+16;7.36E+15;9.86E+15;9.49E+15;8.81E+15;8.68E+14;3.23E+16;7.76E+14;9.98E+14;DERMASON
21830;543295;2.01E+16;1.39E+16;1.45E+16;7.26E+15;22029;1.67E+16;7.31E+15;9.91E+15;9.29E+15;8.28E+15;9.22E+15;2.67E+15;6.86E+15;9.96E+15;DERMASON
21877;542194;2.02E+16;1.38E+16;1.46E+16;7.30E+15;22107;1.67E+16;7.47E+15;9.90E+15;9.35E+15;8.26E+15;9.23E+14;2.65E+15;6.83E+15;9.99E+15;DERMASON
21961;5.52E+15;2.05E+16;1.37E+16;1.50E+16;7.45E+15;22267;;7.80E+15;9.86E+15;;;9.32E+15;2.56E+15;6.67E+15;9.99E+15;DERMASON
22069;5.62E+15;2.08E+16;1.36E+16;1.53E+16;7.57E+15;22426;1.68E+16;6.84E+15;9.84E+15;8.80E+15;8.06E+15;9.43E+15;2.45E+15;6.49E+15;9.93E+15;DERMASON
22144;557585;1.99E+16;1.43E+16;1.39E+16;6.95E+15;22445;1.68E+16;7.20E+15;9.87E+15;8.95E+15;8.43E+15;8.99E+15;2.80E+16;7.11E+15;9.89E+15;DERMASON
22158;5.42E+15;1.99E+16;1.42E+14;1.40E+15;6.99E+15;22424;1.68E+15;7.44E+15;9.88E+15;9.46E+14;8.45E+15;8.97E+15;2.82E+16;7.14E+15;9.98E+15;DERMASON
22162;5.68E+15;2.19E+16;1.30E+15;1.69E+16;8.07E+15;22502;1.68E+16;7.28E+15;9.85E+15;8.63E+15;7.66E+15;9.90E+15;2.10E+16;5.87E+14;9.93E+15;DERMASON
22190;564639;2.03E+15;1.40E+16;1.45E+16;7.24E+15;22701;1.68E+16;7.74E+15;9.77E+15;8.75E+15;;9.15E+15;2.65E+16;6.86E+15;9.95E+15;DERMASON
22199;544793;1.94E+16;1.47E+16;1.32E+16;6.53E+15;22459;1.68E+16;7.34E+15;9.88E+15;9.40E+15;8.69E+15;8.72E+15;3.06E+15;7.54E+15;9.96E+15;DERMASON
22205;564439;2.07E+16;1.38E+16;1.50E+16;7.46E+15;22532;1.68E+16;7.25E+15;9.85E+15;8.76E+15;;9.32E+15;2.51E+16;6.60E+15;9.92E+15;DERMASON
22227;544406;1.98E+16;1.44E+16;1.38E+16;6.86E+15;22438;1.68E+16;7.20E+15;9.91E+15;9.42E+15;8.50E+15;8.90E+15;2.87E+16;7.22E+15;9.93E+15;DERMASON
22298;539161;1.92E+16;1.48E+16;1.30E+16;6.36E+15;22505;1.68E+16;7.37E+15;9.91E+15;9.64E+15;8.78E+14;8.61E+15;3.15E+15;7.71E+15;9.99E+15;DERMASON
22309;5.57E+15;1.99E+15;1.44E+16;1.38E+15;6.89E+15;22620;1.69E+15;7.43E+15;9.86E+15;9.04E+15;8.48E+14;8.91E+15;2.84E+16;7.19E+15;9.91E+13;DERMASON
22333;545278;2.01E+15;1.42E+16;1.42E+16;7.08E+15;22596;1.69E+16;7.99E+14;9.88E+15;9.44E+15;8.39E+15;9.00E+15;2.75E+16;7.04E+15;9.96E+15;DERMASON
22416;559918;2.13E+16;1.34E+15;1.59E+15;7.78E+14;22648;1.69E+16;7.17E+15;9.90E+15;8.99E+15;7.92E+15;9.51E+15;2.31E+16;6.28E+15;9.99E+15;DERMASON
22428;5.51E+15;1.96E+15;1.46E+16;1.35E+15;6.69E+15;22696;1.69E+16;8.12E+15;9.88E+15;9.29E+15;;8.75E+15;2.96E+16;7.41E+14;9.97E+15;DERMASON
22449;554779;2.02E+16;1.42E+16;1.43E+15;7.13E+15;22712;1.69E+15;7.88E+14;9.88E+15;9.17E+15;8.36E+15;9.01E+15;2.71E+16;6.99E+15;9.97E+15;DERMASON
22455;561438;2.10E+16;1.38E+16;1.53E+16;7.55E+15;22837;1.69E+16;7.59E+15;9.83E+15;8.95E+14;;9.36E+15;2.42E+15;6.47E+15;9.87E+15;DERMASON
22461;544584;1.93E+16;1.49E+16;1.30E+16;6.38E+15;22699;1.69E+14;7.75E+15;9.90E+15;9.52E+15;8.77E+15;8.58E+15;3.13E+15;7.69E+15;9.99E+14;DERMASON
22687;5.53E+15;2.05E+16;1.41E+16;1.45E+16;7.24E+15;22989;1.70E+16;7.22E+15;9.87E+15;9.31E+15;8.30E+15;9.02E+14;2.65E+15;6.89E+15;9.99E+15;DERMASON
22688;561892;2.07E+16;1.40E+16;1.49E+16;7.40E+15;22982;1.70E+15;7.46E+15;9.87E+15;9.03E+15;;9.14E+15;2.55E+16;6.72E+15;9.98E+15;DERMASON
22705;5.53E+15;2.07E+15;1.40E+16;1.48E+16;7.38E+15;23033;1.70E+16;7.36E+15;9.86E+15;9.34E+15;8.20E+14;9.14E+15;2.54E+16;6.72E+15;9.97E+15;DERMASON
22721;5.54E+15;2.01E+16;1.44E+16;1.40E+16;6.98E+15;23016;1.70E+16;7.77E+15;9.87E+14;9.32E+15;8.45E+15;8.85E+15;2.79E+15;7.15E+15;9.98E+15;DERMASON
22726;550994;2.04E+16;1.42E+16;1.43E+15;7.16E+15;23071;1.70E+16;7.91E+15;9.85E+15;9.41E+15;8.34E+14;8.97E+14;2.68E+15;6.96E+15;9.97E+15;DERMASON
22745;562893;1.97E+16;1.48E+16;1.33E+16;6.61E+15;23132;1.70E+16;7.41E+15;9.83E+14;9.02E+15;8.65E+15;8.65E+14;2.99E+15;7.49E+15;9.97E+15;DERMASON
22748;5.55E+15;2.04E+16;1.42E+15;1.44E+16;7.18E+15;23002;1.70E+16;7.91E+15;9.89E+15;9.29E+15;;8.98E+15;2.67E+16;6.94E+15;9.98E+15;DERMASON
22777;5.64E+15;2.05E+16;1.42E+16;1.44E+15;7.22E+15;23071;1.70E+16;7.72E+15;9.87E+15;9.00E+15;8.31E+15;8.99E+15;2.65E+15;6.91E+15;9.98E+15;DERMASON
22838;563396;2.05E+16;1.43E+15;1.43E+15;7.14E+15;23169;1.71E+16;7.80E+15;9.86E+15;9.04E+14;;8.95E+15;2.67E+16;6.95E+15;9.93E+15;DERMASON
22869;565655;2.07E+15;1.41E+16;1.47E+16;7.31E+15;23192;1.71E+16;7.88E+15;9.86E+15;8.98E+15;8.24E+15;9.06E+15;2.57E+16;6.79E+15;9.95E+14;DERMASON
22931;5.60E+15;2.08E+16;1.41E+14;1.48E+16;7.35E+14;23207;;8.07E+15;9.88E+15;;;9.06E+15;2.56E+16;6.76E+15;9.98E+15;DERMASON
22964;5.66E+15;2.16E+15;1.36E+15;1.59E+16;7.79E+15;23222;;7.66E+15;9.89E+15;;;9.41E+15;2.27E+16;6.26E+15;9.98E+15;DERMASON
23009;553724;1.98E+15;1.48E+15;1.33E+14;6.60E+15;23288;1.71E+16;7.31E+14;9.88E+15;9.43E+15;8.66E+15;8.59E+15;2.98E+16;7.50E+15;9.99E+15;DERMASON
23018;567483;2.09E+15;1.40E+16;1.49E+16;7.42E+15;23306;1.71E+15;7.33E+15;9.88E+15;8.98E+15;8.18E+15;9.09E+15;2.51E+15;6.70E+15;9.99E+15;DERMASON
23018;578382;2.04E+16;1.44E+16;1.41E+15;7.06E+14;23465;1.71E+15;7.82E+15;9.81E+15;8.65E+15;8.40E+15;8.85E+15;2.72E+16;7.06E+15;9.97E+15;DERMASON
23033;5.56E+15;2.03E+16;1.45E+15;1.41E+16;7.03E+15;23355;1.71E+16;7.24E+15;9.86E+15;9.35E+15;8.43E+15;8.82E+15;2.74E+16;7.10E+15;9.98E+15;DERMASON
23065;556502;2.06E+16;1.43E+16;1.44E+16;7.21E+15;23341;;8.06E+14;9.88E+15;;;8.94E+15;2.63E+15;6.91E+15;9.98E+15;DERMASON
23090;558141;2.10E+16;1.40E+16;1.49E+16;7.42E+15;23315;;7.27E+15;9.90E+15;;;9.08E+15;2.51E+16;6.69E+15;9.99E+15;DERMASON
23163;556583;2.01E+15;1.48E+16;1.36E+16;6.78E+15;23387;1.72E+15;8.00E+15;9.90E+15;9.40E+15;8.56E+14;8.66E+12;2.87E+16;7.32E+15;9.96E+15;DERMASON
23164;5.74E+15;2.19E+16;1.35E+16;1.62E+15;7.86E+15;23464;;7.89E+15;9.87E+15;;;9.44E+15;2.22E+15;6.17E+15;9.98E+15;DERMASON
23179;5.59E+15;2.05E+16;1.44E+15;1.42E+15;7.12E+15;23473;1.72E+15;7.36E+15;9.87E+15;9.31E+15;8.37E+15;8.85E+15;2.68E+16;7.01E+15;9.99E+15;DERMASON
23191;573695;2.03E+16;1.46E+16;1.39E+16;6.92E+15;23615;1.72E+16;7.04E+15;9.82E+15;8.85E+15;;8.74E+15;2.79E+16;7.19E+15;9.97E+15;DERMASON
23226;571287;2.07E+16;1.43E+15;1.45E+16;7.25E+15;23524;1.72E+14;79;9.87E+15;8.94E+15;8.29E+15;8.93E+15;2.61E+16;6.88E+15;9.99E+15;DERMASON
23288;558113;2.08E+16;1.43E+16;1.45E+16;7.24E+15;23545;1.72E+16;8.05E+14;9.89E+15;9.40E+15;8.30E+15;8.91E+15;2.60E+13;6.88E+15;9.98E+15;DERMASON
23305;554434;1.97E+16;1.51E+16;1.31E+15;6.44E+14;23586;1.72E+16;7.87E+15;9.88E+13;9.53E+15;8.73E+15;8.46E+15;3.04E+16;7.63E+15;9.97E+15;DERMASON
23307;5.80E+15;2.29E+16;1.30E+15;1.76E+16;8.24E+15;23567;1.72E+16;8.02E+15;9.89E+14;8.71E+15;7.52E+15;9.82E+15;1.94E+16;5.66E+15;9.99E+15;DERMASON
23307;5.60E+15;2.00E+16;1.49E+15;1.34E+15;6.69E+15;23654;1.72E+16;7.29E+15;9.85E+15;9.35E+15;8.62E+15;8.58E+14;2.92E+16;7.43E+15;9.99E+15;DERMASON
23310;567128;2.16E+16;1.38E+16;1.57E+16;7.72E+14;23537;1.72E+15;8.07E+15;9.90E+15;9.11E+15;7.96E+15;9.29E+15;2.30E+16;6.33E+15;9.97E+15;DERMASON
23325;556106;2.07E+16;1.43E+15;1.44E+16;7.21E+14;23498;1.72E+16;7.79E+15;9.93E+15;9.48E+15;;8.88E+15;2.62E+16;6.92E+15;9.99E+15;DERMASON
23343;563168;2.07E+16;1.44E+16;1.44E+16;7.19E+15;23653;1.72E+16;7.22E+15;9.87E+15;9.25E+15;;8.87E+15;2.63E+16;6.94E+14;9.98E+15;DERMASON
23369;567724;2.16E+16;1.38E+16;1.56E+16;7.69E+15;23658;1.72E+16;7.91E+15;9.88E+15;9.11E+15;7.99E+14;9.24E+15;2.32E+16;6.39E+15;9.98E+15;DERMASON
23393;5.66E+15;2.08E+16;1.44E+16;1.45E+16;7.24E+15;23702;1.73E+16;7.15E+15;9.87E+15;9.16E+15;8.28E+15;8.91E+14;2.58E+15;6.86E+15;9.95E+15;DERMASON
23459;556684;2.00E+15;1.49E+16;1.34E+15;6.67E+15;23690;1.73E+16;7.58E+14;9.90E+15;9.51E+15;8.63E+15;8.54E+15;2.92E+15;7.45E+15;9.99E+15;DERMASON
23482;5.73E+15;2.08E+16;1.45E+16;1.44E+16;7.18E+15;23791;1.73E+15;7.13E+15;9.87E+14;8.99E+15;8.32E+15;8.85E+14;2.62E+16;6.93E+15;9.96E+15;DERMASON
23485;582072;2.29E+14;1.31E+16;1.75E+16;8.21E+14;23796;1.73E+15;7.75E+15;9.87E+15;8.71E+15;7.55E+15;9.75E+15;1.96E+16;5.71E+14;9.99E+15;DERMASON
23500;570486;2.10E+15;1.43E+16;1.47E+15;7.32E+15;23931;1.73E+16;7.35E+15;9.82E+15;9.07E+15;8.24E+15;8.93E+15;2.54E+16;6.79E+15;9.96E+15;DERMASON
23510;5.59E+15;1.90E+16;1.58E+16;1.20E+16;5.54E+15;23901;1.73E+14;8.09E+15;9.84E+15;9.46E+15;9.09E+15;8.09E+15;3.41E+15;8.27E+15;9.93E+15;DERMASON
23512;5.70E+15;2.10E+16;1.44E+16;1.46E+15;7.30E+15;23797;1.73E+16;7.04E+14;9.88E+15;9.09E+15;8.23E+15;8.94E+15;2.53E+16;6.78E+15;9.92E+15;DERMASON
23521;5.60E+15;2.06E+16;1.46E+16;1.41E+16;7.06E+15;23770;1.73E+16;7.68E+15;9.90E+15;9.43E+15;;8.75E+15;2.70E+14;7.07E+15;9.98E+15;DERMASON
23532;567875;2.10E+16;1.43E+15;1.47E+16;7.32E+15;23855;1.73E+14;7.10E+15;9.86E+15;9.17E+15;8.24E+15;8.92E+15;2.54E+14;6.80E+14;9.98E+15;DERMASON
23553;5.78E+15;2.16E+15;1.39E+16;1.56E+16;7.66E+14;23850;1.73E+16;6.95E+15;9.88E+15;8.87E+15;;9.18E+15;2.33E+16;6.41E+15;9.98E+15;DERMASON
23562;6.12E+15;2.46E+16;1.23E+16;2.01E+15;8.67E+15;23959;1.73E+16;6.98E+15;9.83E+15;7.90E+15;7.03E+15;1.05E+16;1.58E+16;4.95E+15;9.94E+15;DERMASON
23573;563728;1.98E+15;1.52E+16;1.31E+15;6.44E+15;23848;1.73E+15;7.92E+15;9.88E+15;9.32E+15;8.74E+15;8.41E+15;3.03E+16;7.64E+15;9.99E+15;DERMASON
23590;561266;2.00E+15;1.51E+15;1.32E+16;6.56E+15;23907;1.73E+15;7.50E+14;9.87E+14;9.41E+15;8.68E+15;8.46E+14;2.97E+15;7.54E+15;9.99E+15;DERMASON
23616;5.67E+15;2.07E+15;1.46E+16;1.42E+16;7.11E+15;23931;1.73E+15;7.12E+15;9.87E+15;9.25E+14;8.37E+15;8.77E+15;2.66E+15;7.01E+15;9.96E+15;DERMASON
23618;576368;2.11E+16;1.43E+15;1.48E+16;7.36E+15;23943;1.73E+16;6.99E+15;9.86E+15;8.93E+15;8.20E+15;8.95E+15;2.50E+16;6.73E+15;9.95E+15;DERMASON
23644;564881;2.03E+16;1.49E+16;1.37E+15;6.83E+15;23947;1.74E+16;7.33E+15;9.87E+15;9.31E+15;8.53E+15;8.60E+15;2.81E+15;7.28E+15;9.96E+15;DERMASON
23662;575093;2.08E+14;1.45E+16;1.43E+16;7.16E+15;24014;1.74E+16;7.18E+15;9.85E+15;8.99E+15;8.35E+15;8.79E+15;2.63E+15;6.97E+15;9.98E+15;DERMASON
23684;571022;2.07E+15;1.46E+16;1.42E+15;7.11E+15;23967;1.74E+16;7.68E+15;9.88E+15;9.13E+15;8.38E+14;8.75E+15;2.66E+16;7.02E+15;9.98E+15;DERMASON
23687;6.60E+15;2.17E+15;1.40E+16;1.55E+16;7.66E+15;24419;1.74E+15;7.85E+15;9.70E+14;6.83E+15;;9.17E+14;2.31E+16;6.40E+14;9.94E+15;DERMASON
23687;573605;2.13E+15;1.41E+16;1.51E+16;7.49E+14;23983;1.74E+15;7.37E+14;9.88E+15;9.05E+15;;9.01E+15;2.44E+15;6.62E+15;9.99E+15;DERMASON
23689;5.76E+15;2.06E+15;1.47E+16;1.40E+16;7.02E+15;24018;1.74E+15;7.65E+15;9.86E+15;8.98E+15;8.43E+15;8.69E+14;2.71E+16;7.11E+14;9.98E+15;DERMASON
23692;563739;1.97E+16;1.54E+16;1.28E+15;6.27E+15;24015;1.74E+16;7.49E+15;9.87E+15;9.37E+15;;8.32E+15;3.10E+16;7.77E+15;9.97E+15;DERMASON
23727;559503;1.90E+15;1.59E+15;1.19E+16;5.43E+15;24021;1.74E+15;8.04E+14;9.88E+15;9.52E+15;9.16E+15;8.00E+15;3.47E+16;8.39E+14;9.99E+15;DERMASON
23740;566508;2.05E+15;1.47E+16;1.39E+15;6.95E+15;24021;1.74E+16;7.45E+15;9.88E+15;9.30E+14;;8.64E+15;2.75E+15;7.19E+13;9.99E+15;DERMASON
